Order,PID,Lot_Frontage,Lot_Area,Lot_Shape,Land_Slope,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Exter_Qual,Exter_Cond,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating_QC,Electrical,First_Flr_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Fireplaces,Fireplace_Qu,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Fence,Mo_Sold,Year_Sold,Sale_Price,MS_SubClass_One_Story_1945_and_Older,MS_SubClass_One_Story_1946_and_Newer_All_Styles,MS_SubClass_One_Story_PUD_1946_and_Newer,MS_SubClass_One_and_Half_Story_Finished_All_Ages,MS_SubClass_Other,MS_SubClass_Split_Foyer,MS_SubClass_Split_or_Multilevel,MS_SubClass_Two_Family_conversion_All_Styles_and_Ages,MS_SubClass_Two_Story_1945_and_Older,MS_SubClass_Two_Story_1946_and_Newer,MS_SubClass_Two_Story_PUD_1946_and_Newer,MS_Zoning_Other,MS_Zoning_Residential_High_Density,MS_Zoning_Residential_Low_Density,MS_Zoning_Residential_Medium_Density,Alley_No_Alley_Access,Alley_Paved,Lot_Config_CulDSac,Lot_Config_FR2,Lot_Config_Inside,Lot_Config_Other,Neighborhood_Briardale,Neighborhood_Brookside,Neighborhood_Clear_Creek,Neighborhood_College_Creek,Neighborhood_Crawford,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Iowa_DOT_and_Rail_Road,Neighborhood_Meadow_Village,Neighborhood_Mitchell,Neighborhood_North_Ames,Neighborhood_Northridge,Neighborhood_Northridge_Heights,Neighborhood_Northwest_Ames,Neighborhood_Old_Town,Neighborhood_Other,Neighborhood_Sawyer,Neighborhood_Sawyer_West,Neighborhood_Somerset,Neighborhood_South_and_West_of_Iowa_State_University,Neighborhood_Stone_Brook,Neighborhood_Timberland,Condition_1_Feedr,Condition_1_Norm,Condition_1_Other,Condition_1_PosN,Condition_1_RRAe,Condition_1_RRAn,Bldg_Type_OneFam,Bldg_Type_Twnhs,Bldg_Type_TwnhsE,Bldg_Type_TwoFmCon,House_Style_One_and_Half_Fin,House_Style_Other,House_Style_SFoyer,House_Style_SLvl,House_Style_Two_Story,Roof_Style_Hip,Roof_Style_Other,Exterior_1st_BrkFace,Exterior_1st_CemntBd,Exterior_1st_HdBoard,Exterior_1st_MetalSd,Exterior_1st_Other,Exterior_1st_Plywood,Exterior_1st_Stucco,Exterior_1st_VinylSd,Exterior_1st_Wd Sdng,Exterior_1st_WdShing,Exterior_2nd_BrkFace,Exterior_2nd_CmentBd,Exterior_2nd_HdBoard,Exterior_2nd_MetalSd,Exterior_2nd_Other,Exterior_2nd_Plywood,Exterior_2nd_Stucco,Exterior_2nd_VinylSd,Exterior_2nd_Wd Sdng,Exterior_2nd_Wd Shng,Mas_Vnr_Type_None,Mas_Vnr_Type_Other,Mas_Vnr_Type_Stone,Foundation_CBlock,Foundation_Other,Foundation_PConc,Foundation_Slab,Misc_Feature_Other,Misc_Feature_Shed,Central_Air_Y,Garage_Type_Basment,Garage_Type_BuiltIn,Garage_Type_Detchd,Garage_Type_No_Garage,Garage_Type_Other,Misc_Feature_Other,Misc_Feature_Shed,Sale_Type_ConLD,Sale_Type_New,Sale_Type_Other,Sale_Type_WD ,Sale_Condition_Family,Sale_Condition_Normal,Sale_Condition_Other,Sale_Condition_Partial,Land_Contour_HLS,Land_Contour_Low,Land_Contour_Lvl
2588,535325340,65,11050,0.0,0.0,5.0,5.0,1956,1956,2.0,2.0,2.0,2.0,3.0,4.0,4,5.0,517,1005,0.0,0.0,1005,1005,0,0,1,0,2,1,2.0,6,1,2.0,2.0,1,319,2.0,2.0,0.0,0,0,4.0,7,2006,133500,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2589,535325350,80,13600,0.0,0.0,5.0,4.0,1955,1955,2.0,2.0,2.0,2.0,3.0,3.0,6,2.0,0,1056,1.0,0.0,1056,1056,1,0,1,1,3,1,2.0,6,0,5.0,0.0,1,300,2.0,2.0,0.0,0,0,1.0,11,2006,125000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
2590,535325450,85,15428,0.0,0.0,5.0,4.0,1951,1991,2.0,2.0,2.0,2.0,3.0,3.0,6,5.0,143,884,0.0,0.0,884,884,1,0,1,0,2,1,2.0,4,0,5.0,0.0,1,270,2.0,2.0,0.0,0,0,4.0,6,2006,142000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2591,535325460,118,21299,0.0,0.0,3.0,5.0,1941,1963,1.0,2.0,2.0,2.0,3.0,5.0,7,5.0,929,929,0.0,0.0,2039,2039,1,0,1,1,3,1,2.0,7,3,1.0,2.0,3,791,2.0,2.0,0.0,0,0,4.0,12,2006,167000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2592,535327210,70,13300,0.0,0.0,5.0,5.0,1956,2001,2.0,2.0,2.0,2.0,3.0,3.0,6,5.0,521,1015,1.0,0.0,1384,1384,1,0,1,0,2,1,2.0,6,0,5.0,2.0,2,896,2.0,2.0,0.0,75,0,4.0,6,2006,159000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
2593,535353180,94,22136,0.0,0.0,5.0,5.0,1925,1975,2.0,3.0,2.0,2.0,2.0,0.0,3,5.0,1153,2171,2.0,0.0,1392,2640,2,0,2,1,5,1,2.0,10,1,1.0,1.0,3,1008,2.0,2.0,2.0,631,48,4.0,7,2006,180000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2594,535354130,50,7500,0.0,0.0,4.0,4.0,1947,1950,2.0,2.0,2.0,2.0,3.0,5.0,7,5.0,784,784,0.0,1.0,900,1312,0,0,1,1,3,1,2.0,6,0,5.0,2.0,2,649,2.0,2.0,0.0,0,28,4.0,10,2006,127000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2595,535355100,50,7000,0.0,0.0,4.0,4.0,1924,1950,2.0,1.0,3.0,2.0,3.0,4.0,4,5.0,0,617,1.0,0.0,865,1310,0,0,2,0,2,1,2.0,6,0,5.0,2.0,1,398,2.0,2.0,0.0,0,0,4.0,5,2006,112000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2596,535375040,60,10410,0.0,0.0,7.0,2.0,1930,2001,2.0,1.0,2.0,2.0,3.0,5.0,7,5.0,713,713,0.0,0.0,713,713,0,0,1,0,2,1,1.0,5,0,5.0,2.0,1,371,3.0,3.0,2.0,0,75,4.0,10,2006,99800,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2597,535376090,90,5400,0.0,0.0,5.0,3.0,1954,2000,2.0,1.0,2.0,2.0,3.0,3.0,6,5.0,418,833,0.0,0.0,833,833,0,0,1,0,2,1,1.0,4,0,5.0,2.0,1,326,2.0,2.0,0.0,0,0,1.0,8,2006,117000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2598,535376100,60,5400,0.0,2.0,5.0,4.0,1921,1968,2.0,2.0,2.0,2.0,3.0,5.0,7,5.0,1073,1073,0.0,0.0,1073,1073,0,0,1,0,2,1,2.0,4,0,5.0,2.0,1,326,2.0,2.0,0.0,0,0,4.0,12,2006,108480,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2599,535377070,60,10914,0.0,0.0,7.0,7.0,1929,1950,2.0,3.0,2.0,2.0,2.0,5.0,7,5.0,715,715,3.0,3.0,715,715,0,0,1,0,2,1,2.0,4,0,5.0,2.0,2,660,3.0,2.0,2.0,0,0,4.0,8,2006,68000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2600,535377100,60,7008,0.0,0.0,6.0,2.0,1900,1998,2.0,1.0,3.0,3.0,3.0,5.0,7,5.0,448,448,0.0,0.0,448,720,0,0,1,0,1,1,3.0,5,0,5.0,2.0,1,280,3.0,2.0,0.0,0,0,4.0,3,2006,86900,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2601,535379100,60,10800,0.0,0.0,5.0,4.0,1920,1950,2.0,2.0,2.0,2.0,3.0,3.0,6,5.0,299,1120,0.0,0.0,1130,1130,1,0,1,0,2,1,2.0,5,1,1.0,2.0,2,720,2.0,2.0,0.0,229,0,4.0,6,2006,120000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2602,535380010,60,7200,0.0,0.0,4.0,2.0,1915,1950,2.0,0.0,2.0,2.0,3.0,3.0,6,5.0,325,663,0.0,0.0,774,1595,0,0,2,0,3,1,2.0,7,1,1.0,2.0,2,528,2.0,2.0,0.0,49,0,4.0,4,2006,155500,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2603,535380130,60,10818,0.0,0.0,6.0,6.0,1910,1950,2.0,2.0,3.0,2.0,3.0,5.0,7,5.0,1077,1077,2.0,1.0,981,1760,0,0,1,1,4,1,2.0,7,1,2.0,2.0,2,648,3.0,2.0,0.0,120,0,4.0,2,2006,80000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2604,535381060,60,10410,0.0,0.0,7.0,6.0,1915,1950,2.0,2.0,2.0,2.0,3.0,5.0,7,5.0,672,672,2.0,0.0,694,1214,0,0,1,0,3,1,2.0,6,0,5.0,2.0,3,936,2.0,2.0,0.0,216,0,1.0,1,2006,105000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
2605,535382020,60,10800,0.0,0.0,5.0,6.0,1900,1970,2.0,3.0,2.0,3.0,3.0,2.0,2,5.0,290,954,2.0,1.0,1766,2414,0,0,2,0,3,2,2.0,10,1,1.0,2.0,2,520,2.0,3.0,2.0,142,0,4.0,5,2006,160000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2606,535382130,60,10800,0.0,0.0,5.0,2.0,1936,1989,2.0,2.0,3.0,2.0,3.0,1.0,1,5.0,170,796,1.0,0.0,1096,1466,0,1,2,0,3,1,1.0,7,1,2.0,2.0,2,566,2.0,2.0,0.0,436,21,4.0,4,2006,170000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
2607,535401140,84,8658,0.0,0.0,4.0,5.0,1965,1965,2.0,2.0,2.0,2.0,3.0,3.0,6,5.0,445,1088,0.0,0.0,1324,1324,0,0,2,0,3,1,2.0,6,1,2.0,1.0,2,440,2.0,2.0,0.0,0,138,2.0,12,2006,160000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2608,535402070,85,13400,0.0,0.0,5.0,5.0,1966,1966,2.0,2.0,2.0,2.0,1.0,1.0,1,2.0,380,1024,2.0,0.0,1086,1086,1,0,1,0,3,1,2.0,6,1,1.0,1.0,2,484,2.0,2.0,0.0,0,0,2.0,6,2006,159950,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2609,535402100,83,10184,0.0,0.0,4.0,5.0,1963,1963,2.0,2.0,2.0,2.0,1.0,1.0,1,5.0,503,1083,2.0,0.0,1146,1146,0,1,1,0,3,1,2.0,6,1,1.0,2.0,1,294,2.0,2.0,0.0,345,75,4.0,6,2006,165000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2610,535402220,77,9786,1.0,0.0,4.0,3.0,1962,1981,2.0,2.0,2.0,2.0,3.0,3.0,6,5.0,312,912,2.0,0.0,1085,1734,0,0,1,1,3,1,1.0,7,1,1.0,1.0,2,440,2.0,2.0,0.0,0,0,0.0,6,2006,159000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2611,535402230,77,9510,0.0,0.0,4.0,5.0,1962,1985,2.0,2.0,2.0,2.0,3.0,1.0,1,5.0,434,1135,0.0,0.0,1207,1207,0,0,1,1,3,1,2.0,6,0,5.0,1.0,1,264,2.0,2.0,0.0,0,240,4.0,5,2006,147000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2612,535403040,66,7800,1.0,0.0,5.0,5.0,1964,1964,2.0,2.0,2.0,2.0,3.0,3.0,6,4.0,0,912,2.0,0.0,912,912,0,0,1,0,2,1,2.0,5,0,5.0,2.0,1,288,2.0,2.0,0.0,0,0,4.0,11,2006,115000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2613,535403150,79,8910,0.0,0.0,4.0,4.0,1959,1959,2.0,2.0,2.0,2.0,2.0,1.0,1,5.0,0,655,0.0,0.0,1194,1194,0,1,1,0,3,1,2.0,6,1,3.0,0.0,2,539,2.0,2.0,0.0,0,0,4.0,7,2006,159500,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2614,535403200,60,7332,0.0,0.0,4.0,4.0,1959,1959,2.0,2.0,2.0,2.0,3.0,2.0,2,5.0,450,864,0.0,0.0,864,864,1,0,1,0,2,1,1.0,4,0,5.0,2.0,1,288,2.0,2.0,0.0,168,0,4.0,10,2006,120000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2615,535404080,73,7100,1.0,0.0,5.0,3.0,1957,1957,2.0,2.0,2.0,2.0,3.0,0.0,3,5.0,108,816,2.0,1.0,816,816,1,0,1,0,2,1,2.0,5,0,5.0,2.0,1,308,2.0,2.0,0.0,0,0,4.0,7,2006,129900,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2616,535425040,80,10800,0.0,0.0,4.0,4.0,1961,1992,2.0,2.0,2.0,2.0,3.0,3.0,6,5.0,400,1313,2.0,0.0,1773,1773,1,0,2,0,3,1,2.0,6,2,2.0,1.0,2,418,2.0,2.0,0.0,355,98,4.0,8,2006,183000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2617,535425050,86,11650,0.0,0.0,3.0,5.0,1959,1959,2.0,2.0,5.0,5.0,4.0,6.0,5,6.0,0,0,1.0,1.0,1472,1472,0,0,2,0,2,1,1.0,5,1,1.0,2.0,2,484,2.0,2.0,0.0,0,68,4.0,6,2006,157500,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2618,535425080,0,18275,1.0,0.0,3.0,2.0,1962,1998,2.0,2.0,2.0,2.0,0.0,1.0,1,5.0,802,1438,2.0,0.0,1900,2448,1,0,3,0,3,1,2.0,9,2,1.0,1.0,2,441,2.0,2.0,0.0,520,102,4.0,9,2006,277500,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2619,535426195,47,16321,1.0,0.0,5.0,4.0,1957,1997,2.0,2.0,2.0,2.0,0.0,2.0,2,5.0,207,1484,2.0,0.0,1600,1600,1,0,1,0,2,1,2.0,6,2,1.0,1.0,1,319,2.0,2.0,0.0,288,258,4.0,12,2006,207500,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2620,535450100,60,12144,0.0,0.0,6.0,4.0,1950,1950,2.0,2.0,2.0,2.0,3.0,3.0,6,5.0,455,910,1.0,0.0,910,1521,0,0,1,1,3,1,1.0,6,0,5.0,2.0,1,597,3.0,2.0,0.0,199,0,4.0,9,2006,147500,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
